t,subject_id,elicitation,age,gender,date,reaction_time,choice,choice_maximizing_utility,probabilities,rewards,outcome,cf_outcome,key_pressed,cond,session
0,1,2,,male,2019-05-09_11:45,0.15178225294221193,1,-1,"[[0.5 0.5]
 [0.5 0.5]]","[[-1  1]
 [-1  1]]",-1,1,right,3,0
1,1,2,,male,2019-05-09_11:45,0.44734990305732936,1,1,"[[0.3 0.7]
 [0.7 0.3]]","[[-1  1]
 [-1  1]]",1,1,right,1,0
2,1,2,,male,2019-05-09_11:45,0.29883720097132027,2,0,"[[0.2 0.8]
 [0.8 0.2]]","[[-1  1]
 [-1  1]]",-1,1,right,0,0
3,1,2,,male,2019-05-09_11:45,0.31637745606712997,1,1,"[[0.4 0.6]
 [0.6 0.4]]","[[-1  1]
 [-1  1]]",-1,-1,right,2,0
0,1,2,,male,2019-05-09_11:45,1.9639264792203903e-06,0.5000000000000004,-1,-1,-1,-1,-1,-1,1
1,1,2,,male,2019-05-09_11:45,1.9279541447758675e-06,-0.5999999999999999,-1,-1,-1,-1,-1,-1,1
2,1,2,,male,2019-05-09_11:45,2.7259811758995056e-06,-0.6999999999999998,-1,-1,-1,-1,-1,-1,1
3,1,2,,male,2019-05-09_11:45,3.469991497695446e-06,0.6000000000000005,-1,-1,-1,-1,-1,-1,1
