t,subject_id,elicitation,age,gender,date,reaction_time,choice,choice_maximizing_utility,probabilities,rewards,outcome,cf_outcome,key_pressed,cond,session
0,2,2,,male,2019-05-09_11:48,0.40405003202613443,2,0,"[[0.2 0.8]
 [0.8 0.2]]","[[-1  1]
 [-1  1]]",-1,-1,right,0,0
1,2,2,,male,2019-05-09_11:48,0.07362522801849991,1,1,"[[0.3 0.7]
 [0.7 0.3]]","[[-1  1]
 [-1  1]]",1,-1,right,1,0
2,2,2,,male,2019-05-09_11:48,0.028678554925136268,1,-1,"[[0.5 0.5]
 [0.5 0.5]]","[[-1  1]
 [-1  1]]",-1,1,right,3,0
3,2,2,,male,2019-05-09_11:48,0.3378205170156434,2,0,"[[0.4 0.6]
 [0.6 0.4]]","[[-1  1]
 [-1  1]]",-1,-1,right,2,0
0,2,2,,male,2019-05-09_11:48,1.3739336282014847e-06,0.5,-1,-1,-1,-1,-1,-1,1
1,2,2,,male,2019-05-09_11:48,2.576969563961029e-06,-0.4,-1,-1,-1,-1,-1,-1,1
2,2,2,,male,2019-05-09_11:48,2.7710339054465294e-06,-1.0,-1,-1,-1,-1,-1,-1,1
3,2,2,,male,2019-05-09_11:48,1.527019776403904e-06,0.9,-1,-1,-1,-1,-1,-1,1
